"","V1","V2","time","name"
"11"," 10:04AfstemningFormanden (Pia Kjærsgaard","Der er ikke stillet ændringsforslag.Er der nogen, der ønsker at udtale sig?Da det ikke er tilfældet, går vi til afstemning.","10:04","Pia Kjærsgaard"
"12"," 10:04ForhandlingFormanden (Pia Kjærsgaard","Der stemmes om lovforslagets endelige vedtagelse.Afstemningen er slut.For stemte 83 (S, V, EL, LA, ALT, RV, SF og KF), imod stemte 22 (DF), hverken for eller imod stemte 0.Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.Det næste punkt på dagsordenen er:6) 3. behandling af lovforslag nr. L 23:Forslag til lov om ændring af lov om trafikselskaber. (Implementering af takstreformer i Øst- og Vestdanmark og mulighed for overdragelse af trafikkøberansvar m.v.).Af transport-, bygnings- og boligministeren (Ole Birk Olesen).(Fremsættelse 04.10.2017. 1. behandling 03.11.2017. Betænkning 07.12.2017. 2. behandling 12.12.2017. Lovforslaget optrykt efter 2. behandling).","10:04","Pia Kjærsgaard"
"13"," 10:05AfstemningFormanden (Pia Kjærsgaard","Der er ikke stillet ændringsforslag.Er der nogen, der ønsker at udtale sig?Da det ikke er tilfældet, går vi til afstemning.","10:05","Pia Kjærsgaard"
"14"," 10:05ForhandlingFormanden (Pia Kjærsgaard","Der stemmes om lovforslagets endelige vedtagelse.Afstemningen er slut.For stemte 96 (S, DF, V, LA, ALT, RV, SF og KF), imod stemte 9 (EL), hverken for eller imod stemte 0.Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.Det næste punkt på dagsordenen er:7) 3. behandling af lovforslag nr. L 24:Forslag til taxilov.Af transport-, bygnings- og boligministeren (Ole Birk Olesen).(Fremsættelse 04.10.2017. 1. behandling 26.10.2017. Betænkning 30.11.2017. 2. behandling 07.12.2017. Lovforslaget optrykt efter 2. behandling. Tillægsbetænkning 12.12.2017).","10:05","Pia Kjærsgaard"
"15"," 10:05AfstemningFormanden (Pia Kjærsgaard","Forhandlingen drejer sig i første omgang om det stillede ændringsforslag.Er der nogen, der vil udtale sig?Da det ikke er tilfældet, er forhandlingen om ændringsforslaget sluttet, og vi går til afstemning.","10:05","Pia Kjærsgaard"
"16"," 10:06ForhandlingFormanden (Pia Kjærsgaard","Ønskes afstemning om ændringsforslag nr. 1 af et mindretal (DF), tiltrådt af et mindretal (V, LA, RV og KF), der tilsammen udgør et flertal?Det er vedtaget.","10:06","Pia Kjærsgaard"
"17"," 10:06AfstemningFormanden (Pia Kjærsgaard","Forhandlingerne drejer sig derefter om lovforslaget som helhed.Er der nogen, der ønsker at udtale sig om lovforslaget?Da det ikke er tilfældet, går vi til afstemning.","10:06","Pia Kjærsgaard"
"18"," 10:07ForhandlingFormanden (Pia Kjærsgaard","Der er ved at blive stemt om lovforslagets endelige vedtagelse. Er alle sikre?Nu er afstemningen i hvert fald slut.For stemte 89 (S, DF, V, LA, RV, SF og KF), imod stemte 15 (EL og ALT), hverken for eller imod stemte 0.Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.Det næste punkt på dagsordenen er:8) 3. behandling af lovforslag nr. L 29:Forslag til lov om ændring af lov om leje og lov om leje af almene boliger. (Fremme af digital kommunikation i boliglejeforhold).Af transport-, bygnings- og boligministeren (Ole Birk Olesen).(Fremsættelse 04.10.2017. 1. behandling 27.10.2017. Betænkning 07.12.2017. 2. behandling 12.12.2017. Lovforslaget optrykt efter 2. behandling).","10:07","Pia Kjærsgaard"
"19"," 10:07AfstemningFormanden (Pia Kjærsgaard","Der er ikke stillet ændringsforslag.Er der nogen, der ønsker at udtale sig?Da det ikke er tilfældet, går vi til afstemning.","10:07","Pia Kjærsgaard"
"20"," 10:07ForhandlingFormanden (Pia Kjærsgaard","Der stemmes om lovforslagets endelige vedtagelse.Afstemningen er slut.For stemte 105 (S, DF, V, EL, LA, ALT, RV, SF og KF), imod stemte 0, hverken for eller imod stemte 0.Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.Det næste punkt på dagsordenen er:9) 3. behandling af lovforslag nr. L 65:Forslag til lov om ændring af lov om byfornyelse og udvikling af byer. (Tilpasning og forenkling af lovens anvendelses- og støttemuligheder).Af transport-, bygnings- og boligministeren (Ole Birk Olesen).(Fremsættelse 25.10.2017. 1. behandling 09.11.2017. Betænkning 07.12.2017. 2. behandling 12.12.2017. Lovforslaget optrykt efter 2. behandling).","10:07","Pia Kjærsgaard"
"21"," 10:08AfstemningFormanden (Pia Kjærsgaard","Der er ikke stillet ændringsforslag.Er der nogen, der ønsker at udtale sig?Da det ikke er tilfældet, går vi til afstemning.","10:08","Pia Kjærsgaard"
"22"," 10:08ForhandlingFormanden (Pia Kjærsgaard","Der stemmes om lovforslagets endelige vedtagelse.Afstemningen er slut.For stemte 86 (S, DF, V, LA, RV og KF) imod stemte 19 (EL, ALT og SF) hverken for eller imod stemte 0.Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.Det næste punkt på dagsordenen er:10) 3. behandling af lovforslag nr. L 20:Forslag til lov om ændring af offshoresikkerhedsloven og lov om kontinentalsoklen. (Sikkerhedszoner, nye anlægstyper og præciseringer i forhold til offshoresikkerhedsdirektivet).Af beskæftigelsesministeren (Troels Lund Poulsen).(Fremsættelse 04.10.2017. 1. behandling 24.10.2017. Betænkning 29.11.2017. 2. behandling 12.12.2017. Lovforslaget optrykt efter 2. behandling).","10:08","Pia Kjærsgaard"
"23"," 10:09AfstemningFormanden (Pia Kjærsgaard","Der er ikke stillet ændringsforslag.Er der nogen, der ønsker at udtale sig?Da det ikke er tilfældet, går vi til afstemning.","10:09","Pia Kjærsgaard"
"24"," 10:09ForhandlingFormanden (Pia Kjærsgaard","Der stemmes om lovforslagets endelige vedtagelse.Afstemningen er slut.For stemte 104 (S, DF, V, EL, LA, ALT, RV, SF og KF).Lovforslaget er enstemmigt vedtaget og vil nu blive sendt til statsministeren.Det næste punkt på dagsordenen er:11) 3. behandling af lovforslag nr. L 21:Forslag til lov om ændring af lov om arbejdsmiljø. (Ændring af reglerne om arbejdsmiljøcertifikat m.v.).Af beskæftigelsesministeren (Troels Lund Poulsen).(Fremsættelse 04.10.2017. 1. behandling 24.10.2017. Betænkning 29.11.2017. 2. behandling 12.12.2017).","10:09","Pia Kjærsgaard"
"25"," 10:09(Ordfører)Christian Juhl (EL","Der er ikke stillet ændringsforslag.Hr. Christian Juhl, Enhedslisten, har bedt om ordet. Værsgo.","10:09","Pia Kjærsgaard"
"26"," 10:13Formanden (Pia Kjærsgaard","Først skal jeg undskylde over for det høje Ting, at jeg lovede noget, jeg ikke holdt, nemlig at give besked om, hvorfor vi var i tvivl om det her forslag ved andenbehandlingen. Det fik jeg ikke gjort, men nu har regeringen skabt os den fine situation, at vi har rigtig, rigtig meget god tid her inden jul med masser af timer i salen, hvor vi kan diskutere politik, og tak for det.Jeg vil sige, at vi havde et problem for et års tid siden, hvad angår den her kronesmileyordning i Arbejdstilsynet, en ordning, som gjorde, at vi troede, at vi havde udpeget eliten i dansk arbejdsmiljø, nemlig ca. 4.000 virksomheder, som havde certificering, og som fik kronesmileyen. Uret tikker ikke herovre, formand. Jeg ved ikke, hvad der er galt, så jeg ved ikke, hvordan tiden går, men så snakker jeg, indtil jeg bliver stoppet.Det har vist sig, at eliten svigter. De 4.000 virksomheder har ikke i gennemsnit bedre arbejdsmiljø end de virksomheder, der ikke har certificeringen. Ministeren siger, at jeg skal lade være med at sige, at de har ringere, for det ved vi nemlig ingenting om. Den er sandsynligvis ringere, fordi vi har haft en illusion om, at Arbejdstilsynets skulle køre forbi elitevirksomhederne, som havde kronesmileyordning. Det opdagede vi jo i Aalborg med den store skandale med vindmøllefabrikken og glasfiberfabrikken, hvor der var kæmpeproblemer og mange arbejdsskader.Egentlig burde vi jo så skrotte kronesmileyordningen, da den giver illusioner, men det har vi ikke kunnet blive enige om. Til gengæld har ministeren sammen med et flertal sminket på ordningen, sådan at den får nogle forbedringer, men vi fortsætter med en ordning, der ikke løser problemet. Det er det, der har gjort, at jeg som gammel arbejdsmiljøaktivist, men også som professionel arbejdende med arbejdsmiljø igennem mere end 25 år synes, at det her arbejde er et enormt dårligt arbejde.Vi har skrevet i vores bemærkninger til forslaget, at der findes forbedringer i forslaget, men vi bevarer illusionen. Så kan jeg så sige til ministeren: Vores princip er, at hvis der er forværring i det, leder vi med lys og lygte, og hvis der er forbedringer, selv den mindste forbedring, stemmer vi for. Derfor stemmer vi for det her forslag, men vi gør det ikke gerne, og vi gør det i erkendelse af, at vi ikke har løst det problem, som vi mødte sidste år. Så hvis nogen tror, at nu har de været med til at løse problemet, så tror de forkert.Vi har rent faktisk et stort problem foran os stadig væk, og jeg regner med, at vi kan få lavet en mulighed for at evaluere den her ordning, fordi certificeringsystemet og elitesmileyordningen er en ordning, hvor vi har en stor risiko. Grunden til, at vi endelig sagde okay til det, er, at 500 af de her virksomheder er blevet taget til et særligt tilsyn af Arbejdstilsynet, altså 500 ud af de 4.000. Egentlig skulle de alle sammen kigges grundigt efter, for det er de ikke blevet i mange år. Jeg synes, at det er en fordel at kigge dem efter, og så må vi se, hvad de 500 rapporter giver af viden, og så må vi til den tid se, om vi kan tage lidt hårde fat i ministeren. Det er i hvert fald ikke lykkedes at flytte ham nok i den her sammenhæng, men vi stemmer for de små forbedringer, der er i forslaget. Tak for ordet.","10:13","Christian Juhl"
"27"," 10:13AfstemningFormanden (Pia Kjærsgaard","Tak til ordføreren. Er der flere, der ønsker at udtale sig?Da det ikke er tilfældet, går vi til afstemning.","10:13","Pia Kjærsgaard"
"28"," 10:13ForhandlingFormanden (Pia Kjærsgaard","Der stemmes om lovforslagets endelige vedtagelse.Afstemningen er slut.For stemte 105 (S, DF, V, EL, LA, ALT, RV, SF og KF).Lovforslaget er enstemmigt vedtaget og vil nu blive sendt til statsministeren.Det næste punkt på dagsordenen er:12) 3. behandling af lovforslag nr. L 77:Forslag til lov om ændring af lov om arbejdsløshedsforsikring m.v. og lov om fleksydelse. (Nye regler om fradrag for frivilligt, ulønnet arbejde for dagpengemodtagere m.v.).Af beskæftigelsesministeren (Troels Lund Poulsen).(Fremsættelse 08.11.2017. 1. behandling 23.11.2017. Betænkning 06.12.2017. 2. behandling 12.12.2017).","10:13","Pia Kjærsgaard"
"29"," 10:14AfstemningFormanden (Pia Kjærsgaard","Der er ikke stillet ændringsforslag.Er der nogen, der ønsker at udtale sig?Da det ikke er tilfældet, går vi til afstemning.","10:14","Pia Kjærsgaard"
"30"," 10:14ForhandlingFormanden (Pia Kjærsgaard","Der stemmes om lovforslagets endelige vedtagelse.Afstemningen er slut.For stemte 92 (S, DF, V, LA, ALT, RV, KF), imod stemte 13 (EL, SF), hverken for eller imod stemte 0.Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.Det næste punkt på dagsordenen er:13) 3. behandling af lovforslag nr. L 90:Forslag til lov om ændring af lov om sygedagpenge. (Ordningen med ret til sygedagpenge ved livstruende, alvorlig sygdom gøres permanent).Af beskæftigelsesministeren (Troels Lund Poulsen).(Fremsættelse 14.11.2017. 1. behandling 23.11.2017. Betænkning 06.12.2017. 2. behandling 12.12.2017).","10:14","Pia Kjærsgaard"
"31"," 10:15AfstemningFormanden (Pia Kjærsgaard","Der er ikke stillet ændringsforslag.Er der nogen, der ønsker at udtale sig?Da det ikke er tilfældet, går vi til afstemning.","10:15","Pia Kjærsgaard"
